flopo_id	label	entity	old_filler	old_filler_label	new_filler	new_filler_label	word_scope	action
FLOPO:0007547	petal lilac	PO_0009032	PATO:0001943	lilac	FLOPO:0988008	purple	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0007564	endocarp green	PO_0009086	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007572	corolla dark red	PO_0009059	PATO:0001261	dark red	FLOPO:0988042	dark red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007589	seed red brown	PO_0009010	PATO:0001287	red brown	PATO:0001287	reddish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007590	keel orange	PO_0025327	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007599	flower red	PO_0009046	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007606	calyx green	PO_0009060	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007608	heartwood red	PO_0004512	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007609	heartwood color	PO_0004512	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0007638	carpel white	PO_0009030	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007639	involucre dark purple	PO_0009100	PATO:0001259	dark purple	FLOPO:0988237	dark purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007664	lamina yellow green	PO_0025060	PATO:0001941	yellow green	PATO:0001941	yellow green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007697	lemma brown	PO_0009037	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007708	bracteole yellow brown	PO_0009043	PATO:0002411	yellow brown	FLOPO:0988018	yellowish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007709	bracteole color	PO_0009043	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0007721	corolla yellow green	PO_0009059	PATO:0001941	yellow green	PATO:0001941	yellow green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007725	ligule brown	PO_0020105	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007767	central zone white	PO_0000224	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007768	central zone color	PO_0000224	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0007770	seed red	PO_0009010	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007797	inflorescence yellow	PO_0009049	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007844	peristome brown	PO_0030042	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007868	whole plant white	PO_0000003	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007904	receptacle red	PO_0009064	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007911	pericarp brown	PO_0009084	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007912	petiolule white	PO_0020050	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007946	pedicel orange	PO_0009052	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007953	calyx yellow green	PO_0009060	PATO:0001941	yellow green	PATO:0001941	yellow green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007955	stalk grey	PO_0025066	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007958	tubercle grey	PO_0025352	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0007999	petiole dark green	PO_0020038	PATO:0001249	dark green	PATO:0001249	dark green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008004	pappus black	PO_0025393	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008045	flower light brown	PO_0009046	PATO:0001246	light brown	FLOPO:0988082	light brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008046	testa green	PO_0020057	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008075	whole plant yellow	PO_0000003	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008109	petal white	PO_0009032	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008143	leaf blue	PO_0025034	PATO:0000318	blue	FLOPO:0988007	blue	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008155	aril yellow orange	PO_0009090	PATO:0001944	yellow orange	FLOPO:0988002	orange	NARROW	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0008165	connective orange	PO_0009068	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008185	filament red	PO_0009067	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008189	keel pink	PO_0025327	PATO:0000954	pink	FLOPO:0988000	pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008193	bark dark green	PO_0004518	PATO:0001249	dark green	PATO:0001249	dark green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008267	hypanthium brown	PO_0009065	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008299	hilum yellow	PO_0020063	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008319	shoot axis orange	PO_0025029	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008320	shoot axis color	PO_0025029	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0008329	cortex grey	PO_0005708	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008330	cortex color	PO_0005708	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0008338	petal brown	PO_0009032	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008339	flower maroon	PO_0009046	PATO:0001426	maroon	FLOPO:0988001	red	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0008386	leaflet yellow	PO_0020049	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008464	anther purple	PO_0009066	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008469	lamina purple	PO_0025060	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008495	keel blue	PO_0025327	PATO:0000318	blue	FLOPO:0988007	blue	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008511	bark dark red brown	PO_0004518	PATO:0001288	dark red brown	FLOPO:0988070	dark reddish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008530	glume brown	PO_0009039	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008537	carpel purple	PO_0009030	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008553	sheath cell purple	PO_0004531	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008554	sheath cell color	PO_0004531	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0008560	stigma white	PO_0009073	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008585	seed orange	PO_0009010	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008609	heartwood brown	PO_0004512	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008665	corolla magenta	PO_0009059	PATO:0000321	magenta	FLOPO:0988001	red	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0008666	bark yellow green	PO_0004518	PATO:0001941	yellow green	PATO:0001941	yellow green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008735	pneumatophore brown	PO_0025357	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008736	pneumatophore color	PO_0025357	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0008744	lower glume black	PO_0006002	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008748	receptacle brown	PO_0009064	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008784	style orange	PO_0009074	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008803	rhizome red brown	PO_0004542	PATO:0001287	red brown	PATO:0001287	reddish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008813	bark purple	PO_0004518	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008822	endocarp black	PO_0009086	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008837	leaf dark brown	PO_0025034	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008840	bark dark red	PO_0004518	PATO:0001261	dark red	FLOPO:0988042	dark red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008842	bark red brown	PO_0004518	PATO:0001287	red brown	PATO:0001287	reddish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008850	pedicel red	PO_0009052	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008868	peristome yellow green	PO_0030042	PATO:0001941	yellow green	PATO:0001941	yellow green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008891	leaf black	PO_0025034	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008907	anther yellow green	PO_0009066	PATO:0001941	yellow green	PATO:0001941	yellow green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008908	corm dark red	PO_0025355	PATO:0001261	dark red	FLOPO:0988042	dark red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008917	connective white	PO_0009068	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008918	pappus yellow	PO_0025393	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008932	inflorescence purple	PO_0009049	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008965	ligule yellow	PO_0020105	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008970	leaf sheath white	PO_0020104	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0008971	leaf sheath color	PO_0020104	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0008972	bract orange	PO_0009055	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009018	hilum brown	PO_0020063	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009117	keel dark brown	PO_0025327	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009136	integument brown	PO_0020021	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009137	integument color	PO_0020021	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0009185	perianth black	PO_0009058	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009214	endocarp brown	PO_0009086	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009226	petal orange	PO_0009032	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009289	bud blue	PO_0000055	PATO:0000318	blue	FLOPO:0988007	blue	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009292	sapwood orange	PO_0004513	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009373	stem yellow	PO_0009047	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009463	stamen purple	PO_0009029	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009474	aril pale pink	PO_0009090	PATO:0002020	pale pink	FLOPO:0988035	pale pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009479	aril grey	PO_0009090	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009483	receptacle dark grey	PO_0009064	PATO:0001251	dark grey	FLOPO:0988275	dark gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009526	seed trichome purple	PO_0004511	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009527	seed trichome color	PO_0004511	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0009531	inflorescence axis brown	PO_0020122	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009558	gynophore yellow	PO_0006330	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009559	gynophore color	PO_0006330	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0009571	leaf pink	PO_0025034	PATO:0000954	pink	FLOPO:0988000	pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009577	lamina blue	PO_0025060	PATO:0000318	blue	FLOPO:0988007	blue	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009584	phloem black	PO_0005417	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009585	phloem color	PO_0005417	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0009645	stem red brown	PO_0009047	PATO:0001287	red brown	PATO:0001287	reddish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009698	perianth orange	PO_0009058	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009705	epidermis purple	PO_0005679	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009728	seed ochre	PO_0009010	PATO:0001945	ochre	FLOPO:0988004	yellow	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0009750	bark dark purple	PO_0004518	PATO:0001259	dark purple	FLOPO:0988237	dark purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009779	flower brown	PO_0009046	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009789	exocarp black	PO_0009085	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009808	stem violet	PO_0009047	PATO:0001424	violet	FLOPO:0988027	violet	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009824	rhizome red	PO_0004542	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009855	trichome purple	PO_0000282	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009856	trichome color	PO_0000282	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0009863	fruit dark red	PO_0009001	PATO:0001261	dark red	FLOPO:0988042	dark red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009872	locule orange	PO_0025263	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009919	involucre pink	PO_0009100	PATO:0000954	pink	FLOPO:0988000	pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009923	corolla grey	PO_0009059	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0009979	lenticel ochre	PO_0000031	PATO:0001945	ochre	FLOPO:0988004	yellow	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0009989	bracteole purple	PO_0009043	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010026	sepal red	PO_0009031	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010030	corm light brown	PO_0025355	PATO:0001246	light brown	FLOPO:0988082	light brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010070	branch dark green	PO_0025073	PATO:0001249	dark green	PATO:0001249	dark green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010073	corolla dark yellow	PO_0009059	PATO:0001263	dark yellow	FLOPO:0988112	dark yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010108	stalk orange	PO_0025066	PATO:0000953	orange	FLOPO:0988002	orange	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010129	leaf sheath black	PO_0020104	PATO:0000317	black	FLOPO:0988011	black	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010167	connective red	PO_0009068	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010176	receptacle dark purple	PO_0009064	PATO:0001259	dark purple	FLOPO:0988237	dark purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010180	sapwood dark brown	PO_0004513	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010205	keel lilac	PO_0025327	PATO:0001943	lilac	FLOPO:0988008	purple	RELATED	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0010212	epicalyx white	PO_0009063	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010213	epicalyx color	PO_0009063	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0010219	aril pink	PO_0009090	PATO:0000954	pink	FLOPO:0988000	pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010225	peduncle red brown	PO_0009053	PATO:0001287	red brown	PATO:0001287	reddish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010330	spikelet brown	PO_0009051	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010331	spikelet color	PO_0009051	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0010332	leaflet margin brown	PO_0006034	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010333	leaflet margin color	PO_0006034	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0010343	connective pale pink	PO_0009068	PATO:0002020	pale pink	FLOPO:0988035	pale pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010352	leaflet green	PO_0020049	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010388	infructescence yellow brown	PO_0006342	PATO:0002411	yellow brown	FLOPO:0988018	yellowish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010439	pericarp red	PO_0009084	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010469	anther blue	PO_0009066	PATO:0000318	blue	FLOPO:0988007	blue	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010484	pericarp dark brown	PO_0009084	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010486	stigma dark violet	PO_0009073	PATO:0001705	dark violet	FLOPO:0988226	dark violet	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010495	tuber pink	PO_0025522	PATO:0000954	pink	FLOPO:0988000	pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010496	stem dark brown	PO_0009047	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010505	palea white	PO_0009038	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010506	palea color	PO_0009038	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0010518	bark dark orange	PO_0004518	PATO:0001256	dark orange	FLOPO:0988016	orange (ISCC-NBS level 2)	NARROW	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0010535	corm yellow brown	PO_0025355	PATO:0002411	yellow brown	FLOPO:0988018	yellowish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010575	nectary yellow	PO_0009035	PATO:0000324	yellow	FLOPO:0988004	yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010576	nectary color	PO_0009035	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0010577	lenticel purple	PO_0000031	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010579	involucre red	PO_0009100	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010602	peduncle grey	PO_0009053	PATO:0000950	grey	FLOPO:0988010	gray	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010619	testa red brown	PO_0020057	PATO:0001287	red brown	PATO:0001287	reddish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010627	stigma pink	PO_0009073	PATO:0000954	pink	FLOPO:0988000	pink	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010652	locule green	PO_0025263	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010675	hilum white	PO_0020063	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010700	leaf sheath brown	PO_0020104	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010705	corolla dark orange	PO_0009059	PATO:0001256	dark orange	FLOPO:0988016	orange (ISCC-NBS level 2)	NARROW	keep ID; replace EquivalentTo by SubClassOf(has_part some (E and has_quality some TARGET)); keep old PATO filler until PATO obsoletes it
FLOPO:0010715	pedicel red brown	PO_0009052	PATO:0001287	red brown	PATO:0001287	reddish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010737	bark light yellow	PO_0004518	PATO:0001264	light yellow	FLOPO:0988110	light yellow	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010757	lower glume green	PO_0006002	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010762	infructescence green	PO_0006342	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010774	lamina red brown	PO_0025060	PATO:0001287	red brown	PATO:0001287	reddish brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010802	leaflet white	PO_0020049	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010820	heartwood light brown	PO_0004512	PATO:0001246	light brown	FLOPO:0988082	light brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010821	antiraphe red	PO_0020028	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010822	antiraphe color	PO_0020028	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0010826	aril blue	PO_0009090	PATO:0000318	blue	FLOPO:0988007	blue	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010833	persistent sepal purple	PO_0025245	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010834	persistent sepal color	PO_0025245	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0010851	infructescence purple	PO_0006342	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010892	bract apex red	PO_0025154	PATO:0000322	red	FLOPO:0988001	red	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010893	bract apex color	PO_0025154	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0010898	infructescence white	PO_0006342	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010910	peristome white	PO_0030042	PATO:0000323	white	FLOPO:0988009	white	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010920	growth ring purple	PO_0004514	PATO:0000951	purple	FLOPO:0988008	purple	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010921	growth ring color	PO_0004514	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0010922	flower yellow green	PO_0009046	PATO:0001941	yellow green	PATO:0001941	yellow green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010924	thallus green	PO_0030027	PATO:0000320	green	FLOPO:0988006	green	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010925	thallus color	PO_0030027	PATO:0000014	color	PATO:0000014	color		keep (generic colour phenotype, filler PATO:0000014 unchanged)
FLOPO:0010926	seed coat dark brown	PO_0009088	PATO:0001245	dark brown	FLOPO:0988084	dark brown	EXACT	repoint filler in EquivalentTo axiom
FLOPO:0010953	corm brown	PO_0025355	PATO:0000952	brown	FLOPO:0988003	brown	EXACT	repoint filler in EquivalentTo axiom
