id	label	synonyms	namespace
PO_0007109	SE.99 maximum stem length reached stage	3.99 Maximum stem length reached in soybean|4.09-flag leaf ligule/collar just visible in barley|4.09-flag leaf ligule/collar just visible in oat|4.09-flag leaf ligule/collar just visible in wheat|flag leaf fully unrolled|flag leaf stage|flag leaf stage in sorghum|ligule just visible|sorghum growth stage-5|Zadok scale-39, Feekes scale-9	plant_structure_development_stage
PO_0007110	2.09 main shoot and axillary shoots visible at nine or more nodes stage	2.09 Main shoot and axillary shoots visible at 9 or more nodes in soybean|2.09 main shoot and axillary shoots visible at nine or more nodes in Solanaceae|3.1-maximum tillering|3.10-main shoot and nine or more tillers in Triticeae|BBCH growth stage 29|main shoot and 9 or more tiller|main shoot and nine or more tillers in barley|main shoot and nine or more tillers in oat|main shoot and nine or more tillers in wheat|maximum number of tillers detectable in|maximum number of tillers visible|maximum number of tillers visible in rice|nine or more axillary shoots detectable|vegetative lag phase|Zadok scale-29	plant_structure_development_stage
PO_0007111	SE.12 twelve nodes or internodes visible stage	3.12 12 nodes/internodes visible in soybean|3.4 late vegetative	plant_structure_development_stage
PO_0007112	1 main shoot growth stage	01-seedling stage of maize|02-seedling growth of barley|02-seedling growth of oat|02-seedling growth of wheat|02-seedling stage of rice|1 main shoot growth in Solanaceae|1 seedling in maize|BBCH principal growth stage 1|maize growth stage-1.1|sorghum principal growth stage 1	plant_structure_development_stage
PO_0007113	rosette growth stage	rosette growth in Arabidopsis	plant_structure_development_stage
PO_0007114	SE.11 eleven nodes or internodes visible stage	3.11 11 nodes/internodes visible in soybean|3.4 late vegetative	plant_structure_development_stage
PO_0007115	LP.04 four leaves visible stage	02-tassel initiation in maize|03-four leaf stage in sorghum|1-4 leaf stage in rice|1.03-three to four leaves in maize|1.04 3rd trifoliolate leaf unfolded in soybean|1.3 3-4 leaves|2 tassel initiation/early whorl stage in maize|2.05-four leaves unfolded in Triticeae|4 leaves unfolded|4 rosette leaf in Arabidopsis|4-6 leaves in maize|BBCH growth stage 14|early whorl stage in maize|four rosette leaves|fourth leaf unfolded|LP.04 four leaves visible in Solanaceae|maize growth stage-2|pre tillering|rice growth stage-2.1|sorghum growth stage-2|Stage V3 in soybean|tassel differentiation in maize|tassel initiation in maize|V4 in maize|Zadok scale-14, Haun scale-3.+	plant_structure_development_stage
PO_0007116	LP.11 eleven leaves visible stage	1.11 10th trifoliolate leaf unfolded in soybean|11 rosette leaves in Arabidopsis|3.02-late whorl stage in maize|3.2 late whorl stage of maize|9-11 leaves in maize|eleven rosette leaves|late whorl stage of maize|maize growth stage-3.2|Stage V10 in soybean|V11 in maize	plant_structure_development_stage
PO_0007117	SE.02 two nodes or internodes visible stage	3.02 2 nodes/internode visible in soybean|3.1 ear initiation/mid-whorl stage|4.03-second node detectable in barley|4.03-second node detectable in oat|4.03-second node detectable in wheat|BBCH growth stage 32|maize growth stage-3.1|Zadok scale-32, Feekes scale-7	plant_structure_development_stage
PO_0007118	2.06 main shoot and axillary shoots visible at six nodes stage	2.06 Main shoot and axillary shoots visible at 6 nodes in soybean|2.06 main shoot and axillary shoots visible at six nodes in Solanaceae|3.07-main shoot and six tillers|BBCH growth stage 26|main shoot and 6 tillers|main shoot and six tillers in barley|main shoot and six tillers in oat|main shoot and six tillers in wheat|sixth axillary shoot detectable|sixth tiller detectable|Zadok scale-26, Feekes scale-3	plant_structure_development_stage
PO_0007119	LP.16 sixteen leaves visible stage	1.16 15th trifoliolate leaf unfolded in soybean|16 rosette leaf in Arabidopsis|3.04-late vegetative|3.4 late vegetative in maize|3.4 late vegetative stage of maize|late vegetative in maize|late vegetative stage of maize|maize growth stage-3.4|Stage V15 in soybean|V16 in maize	plant_structure_development_stage
PO_0007120	LP.19 nineteen leaves visible stage	1.19 18th trifoliolate leaf unfolded in soybean|3.04-late vegetative|3.4 late vegetative in maize|3.4 late vegetative stage of maize|late vegetative in maize|late vegetative stage of maize|maize growth stage-3.4|Stage V18 in soybean|V19 in maize	plant_structure_development_stage
PO_0007122	2.07 main shoot and axillary shoots visible at seven nodes stage	2.07 Main shoot and axillary shoots visible at 7 nodes in soybean|2.07 main shoot and axillary shoots visible at seven nodes in Solanaceae|3.08-main shoot and seven tillers|BBCH growth stage 27|main shoot and 7 tillers|main shoot and seven tillers in barley|main shoot and seven tillers in oat|main shoot and seven tillers in wheat|main shoot and seventh tiller visible|seventh axillary shoot detectable|seventh tiller detectable|Zadok scale-27	plant_structure_development_stage
PO_0007123	LP.06 six leaves visible stage	03-tillering stage in rice|1.06 5th trifoliolate leaf unfolded in soybean|2 tassel initiation/early whorl stage in maize|2.07-six leaves unfolded in Triticeae|3.01-ear initiation in maize|3.1 ear initiation/mid-whorl stage in maize|6 leaves unfolded|6 rosette leaf in Arabidopsis|6-8 leaves in maize|6-leaf in maize|BBCH growth stage 16|ear initiation in maize|early whorl stage in maize|LP.06 six leaves visible in Solanaceae|maize growth stage-3.1|mid-whorl stage in maize|rice growth stage-3|six rosette leaves|sixth leaf unfolded|Stage V5 in soybean|Triticeae six leaves unfolded|V6 in maize|Zadok scale-16, Haun scale-5.+	plant_structure_development_stage
PO_0007130	sporophyte reproductive stage	B reproductive growth in Solanaceae|B-reproductive stage in rice|reproductive in Arabidopsis|sporophyte reproductively competent stage|sporophytic reproductive stage	plant_structure_development_stage
PO_0007131	seedling development stage	seedling growth in Solanaceae|seedling in Arabidopsis	plant_structure_development_stage
PO_0007132	sporophyte dormant stage	D dormancy in Solanaceae|sporophyte dormancy stage|sporophytic dormant stage	plant_structure_development_stage
PO_0007133	leaf production stage	1 seedling|leaf production in Solanaceae	plant_structure_development_stage
PO_0007134	sporophyte vegetative stage	A vegetative growth in Solanaceae|A-vegetative stage in rice|vegetative in Arabidopsis	plant_structure_development_stage
PO_0007135	4 growth directionality stage		plant_structure_development_stage
PO_0007501	root cap formation stage	root cap formation in crown root.|root cap formation in lateral root.|root cap formation in primary root.	plant_structure_development_stage
PO_0007504	crown root primordium formation stage		plant_structure_development_stage
PO_0007505	1 root primordium formation stage		plant_structure_development_stage
PO_0007506	primary root primordium formation stage		plant_structure_development_stage
PO_0007509	root vascular cylinder differentiation stage		plant_structure_development_stage
PO_0007510	root emergence stage		plant_structure_development_stage
PO_0007511	lateral root primordium formation stage		plant_structure_development_stage
PO_0007513	root cortex differentiation stage	cortex differentiation of crown root.|cortex differentiation of lateral root|cortex differentiation of primary root.	plant_structure_development_stage
PO_0007516	root epidermal differentiation stage	epidermal differentiation of lateral root.|epidermal differentiation of primary root|epidermial differentiation of crown root.	plant_structure_development_stage
PO_0007517	lateral root emergence stage		plant_structure_development_stage
PO_0007518	crown root emergence stage		plant_structure_development_stage
PO_0007519	5 root hair formation stage	Benfey's stage 3 of root development	plant_structure_development_stage
PO_0007520	root development stage	root development stage	plant_structure_development_stage
PO_0007525	3 establishment of tissue systems stage	Benfey's stage 1 of root development|cell differentiation stage of root development|establishment of fundamental organization in adventitious root|establishment of fundamental organization in primary root.|establishment of fundamental organization lateral root.	plant_structure_development_stage
PO_0007527	2 root meristem formation stage		plant_structure_development_stage
PO_0007600	floral organ differentiation stage	3 floral organ development stages|stage 6-12 flower in Arabidopsis	plant_structure_development_stage
PO_0007601	floral organ meristem development stage	1 floral meristem visible|stage 1 flower in Arabidopsis	plant_structure_development_stage
PO_0007602	floral organ primordium development stage	2 floral meristem notched|stage 2 flower in Arabidopsis|stage 3 flower in Arabidopsis|stage 4 flower in Arabidopsis|stage 5 flower in Arabidopsis	plant_structure_development_stage
PO_0007603	calyx development stage		plant_structure_development_stage
PO_0007604	corolla development stage		plant_structure_development_stage
PO_0007605	androecium development stage	stamen development	plant_structure_development_stage
PO_0007606	gynoecium development stage	ovule development	plant_structure_development_stage
PO_0007607	sepal primordium visible stage	stage 3 flower in Arabidopsis	plant_structure_development_stage
PO_0007608	petal primordium visible stage	stage 5 flower in Arabidopsis	plant_structure_development_stage
PO_0007611	petal differentiation and expansion stage	stage 10 flower in Arabidopsis|stage 12 flower in Arabidopsis|stage 9 flower in Arabidopsis	plant_structure_development_stage
PO_0007612	fully expanded petal stage		plant_structure_development_stage
PO_0007613	stamen primordium visible stage	stage 7 flower in Arabidopsis|stamen stage ST0	plant_structure_development_stage
PO_0007615	flower development stage	flower development in Arabidopsis	plant_structure_development_stage
PO_0007616	flowering stage	anthesis stage|post anthesis stage|stage 13 flower in Arabidopsis|stage 14 flower in Arabidopsis|stage 15 flower in Arabidopsis|stage 16 flower in Arabidopsis|stage 17 flower in Arabidopsis	plant_structure_development_stage
PO_0007618	carpel primordium visible stage	ovule stage OV0	plant_structure_development_stage
PO_0007619	ovule development stage	ovule development in Arabidopsis	plant_structure_development_stage
PO_0007620	ovule primordium visible stage	ovule stage 1-I in Arabidopsis|ovule stage OV1	plant_structure_development_stage
PO_0007621	megagametophyte development stage		plant_structure_development_stage
PO_0007622	integument initiation stage	ovule stage 2-II in Arabidopsis|ovule stage 2-III in Arabidopsis|ovule stage OV2	plant_structure_development_stage
PO_0007623	A megaspore mother cell enlarges stage	ovule stage 2-I in Arabidopsis|ovule stage OV2	plant_structure_development_stage
PO_0007624	B meiosis of megaspore mother cell stage	ovule stage 2-IV in Arabidopsis|ovule stage OV4	plant_structure_development_stage
PO_0007625	C tetrad of megaspores stage	ovule stage 2-V in Arabidopsis|ovule stage OV4	plant_structure_development_stage
PO_0007626	D megaspore degeneration stage	ovule stage 3-I in Arabidopsis|ovule stage OV6	plant_structure_development_stage
PO_0007627	E two nucleate megagametophyte stage	ovule stage 3-II in Arabidopsis|ovule stage OV7	plant_structure_development_stage
PO_0007628	F four nucleate megagametophyte stage	ovule stage 3-IV in Arabidopsis|ovule stage OV8	plant_structure_development_stage
PO_0007629	G eight nucleate megagametophyte stage	ovule stage 3-V in Arabidopsis|ovule stage OV9	plant_structure_development_stage
PO_0007631	plant embryo development stage	embryo development stage|embryo stage|embryonic in Arabidopsis	plant_structure_development_stage
PO_0007632	seed maturation stage	embryo stage EM10|seed maturation in Arabidopsis	plant_structure_development_stage
PO_0007633	endosperm development stage		plant_structure_development_stage
PO_0008001	fruit distal end	blossom end	plant_anatomy
PO_0008002	fruit proximal end	fruit shoulders	plant_anatomy
PO_0008003	fruit vascular system		plant_anatomy
PO_0008005	fruit nucellus		plant_anatomy
PO_0008006	nucellar epidermis	portion of nucellar epidermis	plant_anatomy
PO_0008007	nucellar projection	<new synonym>	plant_anatomy
PO_0008008	modified aleurone		plant_anatomy
PO_0008009	abaxial nucellar projection		plant_anatomy
PO_0008010	adaxial nucellar projection		plant_anatomy
PO_0008011	plant embryo vascular system		plant_anatomy
PO_0008012	stigma vascular system	stigma vein	plant_anatomy
PO_0008013	anther vascular system		plant_anatomy
PO_0008014	filament vascular system	filament vein	plant_anatomy
PO_0008015	hypocotyl vascular system		plant_anatomy
PO_0008016	vegetative shoot apical meristem	vegetative meristem	plant_anatomy
PO_0008017	leaf sheath pulvinus		plant_anatomy
PO_0008018	transition vascular leaf		plant_anatomy
PO_0008019	leaf lamina base		plant_anatomy
PO_0008020	central zone of the leaf lamina		plant_anatomy
PO_0008021	tertiary leaf vein	cross-vein|third order leaf vein|veinlet	plant_anatomy
PO_0008022	quaternary leaf vein	cross-vein|fourth order leaf vein|veinlet	plant_anatomy
PO_0008023	higher order leaf vein	cross-vein|fifth and higher order leaf vein|veinlet	plant_anatomy
PO_0008024	petiole proximal end	petiole base	plant_anatomy
PO_0008025	central zone of the petiole		plant_anatomy
PO_0008026	petiole distal end	petiole apex	plant_anatomy
PO_0008027	petiole adaxial epidermis		plant_anatomy
PO_0008028	reproductive shoot apical meristem		plant_anatomy
PO_0008029	petiole abaxial epidermis		plant_anatomy
PO_0008030	trichome cell		plant_anatomy
PO_0008032	stomatal pore	stoma|stomata|stomatal aperture	plant_anatomy
PO_0008035	plerome		plant_anatomy
PO_0008036	periblem		plant_anatomy
PO_0008037	seedling		plant_anatomy
PO_0008039	stem base	gametophore stem base	plant_anatomy
PO_0008040	lodicule primordium	lodicule primordia|portion of lodicule primordium tissue	plant_anatomy
PO_0008041	stem internode elongation zone		plant_anatomy
PO_0008042	stem internode differentiation zone		plant_anatomy
PO_0008047	scutellum vascular system	scutellum vascular system	plant_anatomy
PO_0008048	scutellar epithelium	portion of scutellar epithelium|scutellum epithelium	plant_anatomy
PO_0009000	pulvinus	pulvini	plant_anatomy
PO_0009001	fruit	aggregate fruit|coenocarp|compound fruit|dehiscent fruit|diaspore|indehiscent fruit|multiple fruit|propagule|syncarp	plant_anatomy
PO_0009002	plant cell	cell	plant_anatomy
PO_0009005	root	aerial root|climbing root|radices|radix	plant_anatomy
PO_0009006	shoot system	Poaceae crown|shoot|thalli|thallus|tree crown	plant_anatomy
PO_0009007	portion of plant tissue	plant tissue|portion of tissue|tissue	plant_anatomy
PO_0009008	plant organ	compound plant organ|organ|simple plant organ	plant_anatomy
PO_0009009	plant embryo	embryo|germ	plant_anatomy
PO_0009010	seed	diaspore|pyrene	plant_anatomy
PO_0009011	plant structure		plant_anatomy
PO_0009012	plant structure development stage	Arabidopsis growth|plant growth and development stage	plant_structure_development_stage
PO_0009013	portion of meristem tissue	meristem|meristematic tissue	plant_anatomy
PO_0009015	portion of vascular tissue	vascular system|vascular tissue	plant_anatomy
PO_0009017	inflorescence branch pulvinus		plant_anatomy
PO_0009018	basal endosperm transfer cell		plant_anatomy
PO_0009020	meristem L1 layer	tunica	plant_anatomy
PO_0009021	meristem L2 layer		plant_anatomy
PO_0009022	meristem L3 layer		plant_anatomy
PO_0009023	leaf axil		plant_anatomy
PO_0009025	vascular leaf	ascidia|ascidium|crozier|fiddlehead|foliage leaf|frond|leaf, vascular|macrophyll|megaphyll|needle-like leaf|pitcher|pitcher blade|pitcher-blade|scale-like leaf|sterile frond|trophophyll|vascular leaves	plant_anatomy
PO_0009026	sporophyll	spore leaf	plant_anatomy
PO_0009027	megasporophyll	cone scale|macrosporophyll|ovuliferous scale	plant_anatomy
PO_0009028	microsporophyll		plant_anatomy
PO_0009029	stamen	Poaceae stamen|Zea stamen	plant_anatomy
PO_0009030	carpel	pistil|Poaceae carpel|Zea carpel	plant_anatomy
PO_0009031	sepal		plant_anatomy
PO_0009032	petal		plant_anatomy
PO_0009033	tepal		plant_anatomy
PO_0009034	flower bract	chaff|floral bract	plant_anatomy
PO_0009035	nectary		plant_anatomy
PO_0009036	lodicule	lodicule of ear floret|lodicule of tassel floret|lodiculus|squamella|squamellae|squamule	plant_anatomy
PO_0009037	lemma	lemma of ear floret|lemma of lower floret of pedicellate spikelet of ear|lemma of lower floret of pedicellate spikelet of tassel|lemma of lower floret of sessile spikelet of ear|lemma of lower floret of sessile spikelet of tassel|lemma of tassel floret|lemma of upper floret of pedicellate spikelet of ear|lemma of upper floret of pedicellate spikelet of tassel|lemma of upper floret of sessile spikelet of ear|lemma of upper floret of sessile spikelet of tassel|lemmas|lemmata	plant_anatomy
PO_0009038	palea	pale|palea of ear floret|palea of lower floret of pedicellate spikelet of ear|palea of lower floret of pedicellate spikelet of tassel|palea of lower floret of sessile spikelet of ear|palea of lower floret of sessile spikelet of tassel|palea of tassel floret|palea of upper floret of pedicellate spikelet of ear|palea of upper floret of pedicellate spikelet of tassel|palea of upper floret of sessile spikelet of ear|palea of upper floret of sessile spikelet of tassel|paleae|paleas|palet	plant_anatomy
PO_0009039	glume	rudimentary glume	plant_anatomy
PO_0009040	sterile lemma	empty glume	plant_anatomy
PO_0009041	fertile lemma		plant_anatomy
PO_0009042	prophyll	prophylla|prophylls|prophyllum	plant_anatomy
PO_0009043	bracteole	bractlet	plant_anatomy
PO_0009044	perigynium	perigynia	plant_anatomy
PO_0009045	involucral bract	perigynia|perigynium|phyllary	plant_anatomy
PO_0009046	flower	Asteraceae floret|basal flower|double flower|floret|hermaphrodite flower|monoclinous flower|perfect flower	plant_anatomy
PO_0009047	stem	bole|cane|caudex|caudices|core|culm|primary axis|primary stem|primocane|scape|stalk|trunk	plant_anatomy
PO_0009049	inflorescence	Triticeae spike	plant_anatomy
PO_0009051	spikelet		plant_anatomy
PO_0009052	inflorescence flower pedicel	pedicelo|小花柄	plant_anatomy
PO_0009053	peduncle	inflorescence stem	plant_anatomy
PO_0009054	inflorescence bract	corn husk|husk|husk leaf|inflorescence bract of ear|pale|palea|paleae|paleas|palet|spathe|squamella|squamellae|squamule	plant_anatomy
PO_0009055	bract	bracteole|bractlet|hypsophyll|scale	plant_anatomy
PO_0009056	flower nectary	floral nectary	plant_anatomy
PO_0009057	extrafloral nectary	petiolar gland	plant_anatomy
PO_0009058	perianth	adnate perianth|calyptra perianth|connate perianth	plant_anatomy
PO_0009059	corolla	corollae|corollas	plant_anatomy
PO_0009060	calyx	calyces	plant_anatomy
PO_0009061	androecium	androecia|androecium column|androecium of ear floret|androecium of lower floret of pedicellate spikelet of ear|androecium of lower floret of sessile spikelet of ear|androecium of lower floret of sessile spikelet of tassel|androecium of tassel floret|androecium of upper floret of pedicellate spikelet of ear|androecium of upper floret of pedicellate spikelet of tassel|androecium of upper floret of sessile spikelet of ear|androecium of upper floret of sessile spikelet of tassel|Poaceae androecium|Zea androecium	plant_anatomy
PO_0009062	gynoecium	apocarpous gynoecium|gynaecium|gynoecia|gynoecium of ear floret|gynoecium of lower floret of pedicellate spikelet of ear|gynoecium of lower floret of pedicellate spikelet of tassel|gynoecium of lower floret of sessile spikelet of ear|gynoecium of lower floret of sessile spikelet of tassel|gynoecium of tassel floret|gynoecium of upper floret of pedicellate spikelet of ear|gynoecium of upper floret of pedicellate spikelet of tassel|gynoecium of upper floret of sessile spikelet of ear|gynoecium of upper floret of sessile spikelet of tassel|pistil|Poaceae gynoecium|syncarpous gynoecium|Zea gynoecium	plant_anatomy
PO_0009063	epicalyx	calyculi|calyculus|epicalyces	plant_anatomy
PO_0009064	receptacle	flower receptacle|tori|torus	plant_anatomy
PO_0009065	hypanthium	floral cup|hypanthia	plant_anatomy
PO_0009066	anther	Poaceae anther|Zea anther	plant_anatomy
PO_0009067	filament	Poaceae filament|Zea filament	plant_anatomy
PO_0009068	connective	Poaceae connective|Zea connective	plant_anatomy
PO_0009069	anther theca	anther thecae|Poaceae theca|Zea theca	plant_anatomy
PO_0009071	anther wall tapetum	Poaceae tapetum|pollen sac tapetum|portion of anther wall tapetal tissue|Zea tapetum	plant_anatomy
PO_0009072	plant ovary	Poaceae ovary|Zea ovary	plant_anatomy
PO_0009073	stigma	Poaceae stigma|stigmas|stigmata|Zea stigma	plant_anatomy
PO_0009074	style	Poaceae style	plant_anatomy
PO_0009077	staminode	staminodia|staminodium	plant_anatomy
PO_0009078	pistillode	pistillodia|pistillodium	plant_anatomy
PO_0009080	spikelet rachilla	spikelet rhachilla	plant_anatomy
PO_0009081	higher order inflorescence axis	coflorescence|conflorescencia|inflorescence branch|paraclade|paraclado|花序枝	plant_anatomy
PO_0009082	spikelet floret	grass floret|Poaceae floret|spikelet flower	plant_anatomy
PO_0009084	pericarp	fruit peel|fruit rind|portion of pericarp tissue	plant_anatomy
PO_0009085	exocarp	ectocarp|epicarp|flavedo|fruit epidermis|outer epidermis of pericarp|pericarp epidermis|portion of exocarp tissue	plant_anatomy
PO_0009086	endocarp	citrus flesh|citrus pulp|inner epidermis of pericarp|portion of endocarp tissue	plant_anatomy
PO_0009087	mesocarp	albedo|portion of mesocarp tissue	plant_anatomy
PO_0009088	seed coat	portion of seed coat tissue	plant_anatomy
PO_0009089	endosperm	albumen	plant_anatomy
PO_0009090	aril		plant_anatomy
PO_0009100	involucre		plant_anatomy
PO_0009101	long lateral tassel branch	second order tassel branch	plant_anatomy
PO_0009102	short tassel branch	third order tassel branch	plant_anatomy
PO_0009103	short tassel branch meristem	short branch meristem|third order tassel branch meristem	plant_anatomy
PO_0009104	long lateral tassel branch meristem	long lateral branch meristem|second order tassel branch meristem	plant_anatomy
PO_0009105	inflorescence axillary meristem	花序側部（側方）分裂組織	plant_anatomy
PO_0009106	tassel meristem		plant_anatomy
PO_0009107	tassel inflorescence axillary meristem	雄穂側分裂組織	plant_anatomy
PO_0009108	inflorescence apical meristem		plant_anatomy
PO_0009109	ear meristem		plant_anatomy
PO_0009110	ear inflorescence axillary meristem	雌穂側分裂組織	plant_anatomy
PO_0009111	petiole pulvinus		plant_anatomy
PO_0019018	plant embryo axis	embryo axis|hypocotyl-root axis|zygotic plant embryo axis	plant_anatomy
PO_0019022	arilloid	arilli|arillode|arillus	plant_anatomy
PO_0019023	strophiole		plant_anatomy
PO_0019024	seed operculum	portion of seed operculum tissue|seed lid|seed opercula	plant_anatomy
PO_0019026	tracheid bar		plant_anatomy
PO_0020001	plant ovary placenta	Poaceae ovary placenta|Zea ovary placenta	plant_anatomy
PO_0020002	anther wall endothecium	anther sac hypodermis|Poaceae endothecium|pollen sac endothecium|Zea endothecium	plant_anatomy
PO_0020003	plant ovule	Poaceae ovule|Zea ovule	plant_anatomy
PO_0020004	anther wall exothecium	anther epidermis|anther sac epidermis|Poaceae exothecium|pollen sac exothecium|Zea exothecium	plant_anatomy
PO_0020005	placentoid	Poaceae placentoid|Zea placentoid	plant_anatomy
PO_0020006	funicle	funiculi|funiculus|Poaceae funicle|Zea funicle	plant_anatomy
PO_0020019	megaspore	macrospore|Poaceae megaspore|Zea megaspore	plant_anatomy
PO_0020020	nucellus	megasporangium|nucelli|Poaceae nucellus|Zea nucellus	plant_anatomy
PO_0020021	plant ovule integument	Poaceae integument|portion of integument tissue|Zea integument	plant_anatomy
PO_0020022	plant ovule inner integument	Poaceae inner integument	plant_anatomy
PO_0020023	plant ovule outer integument	Poaceae outer integument	plant_anatomy
PO_0020024	endothelium	portion of endothelium	plant_anatomy
PO_0020025	plant ovule micropyle	micropyle|ovular micropyle|plant ovular micropyle|Poaceae micropyle	plant_anatomy
PO_0020026	chalaza	chalazae|chalazas|ovular chlaza|Poaceae chalaza|portion of chalaza tissue|Zea chalaza	plant_anatomy
PO_0020027	raphe		plant_anatomy
PO_0020028	antiraphe		plant_anatomy
PO_0020029	obturator	portion of obturator tissue	plant_anatomy
PO_0020030	cotyledon	seed leaf	plant_anatomy
PO_0020031	radicle		plant_anatomy
PO_0020032	plumule	embryonic shoot	plant_anatomy
PO_0020033	coleoptile		plant_anatomy
PO_0020034	coleorhiza		plant_anatomy
PO_0020035	epicotyl		plant_anatomy
PO_0020036	epiblast		plant_anatomy
PO_0020037	mesocotyl		plant_anatomy
PO_0020038	petiole		plant_anatomy
PO_0020039	leaf lamina	leaf blade	plant_anatomy
PO_0020040	leaf base	leaf sheath base|phyllid base	plant_anatomy
PO_0020041	stipule		plant_anatomy
PO_0020042	simple leaf		plant_anatomy
PO_0020043	compound leaf		plant_anatomy
PO_0020044	hyperphyll		plant_anatomy
PO_0020045	pinnate leaf		plant_anatomy
PO_0020046	palmate leaf		plant_anatomy
PO_0020047	microsporocyte	microspore mother cell|PMC|Poaceae microsporocyte|pollen mother cell|Zea microsporocyte	plant_anatomy
PO_0020048	microspore	Poaceae microspore|Zea microspore	plant_anatomy
PO_0020049	leaflet	pinna|pinnae|pinnule	plant_anatomy
PO_0020050	petiolule		plant_anatomy
PO_0020051	stipel		plant_anatomy
PO_0020054	bud scale leaf	bud scale	plant_anatomy
PO_0020055	leaf rachis	leaf rhachis	plant_anatomy
PO_0020056	tegmen	portion of tegmen tissue	plant_anatomy
PO_0020057	testa	portion of testa tissue|testae	plant_anatomy
PO_0020058	perisperm	portion of perisperm tissue|seed nucellus	plant_anatomy
PO_0020060	caruncle		plant_anatomy
PO_0020061	coma	brush|comae|comas|tuft	plant_anatomy
PO_0020062	elaiosome		plant_anatomy
PO_0020063	hilum	hila	plant_anatomy
PO_0020075	mericarp		plant_anatomy
PO_0020090	embryo sac central cell		plant_anatomy
PO_0020093	antipodal cell		plant_anatomy
PO_0020094	plant egg cell	egg cell|female gamete|megagamete|non-mobile gamete	plant_anatomy
PO_0020096	egg apparatus		plant_anatomy
PO_0020097	generative cell		plant_anatomy
PO_0020099	microgametophyte vegetative cell	tube cell	plant_anatomy
PO_0020100	hypocotyl		plant_anatomy
PO_0020101	stomium	Poaceae stomium|stomia|Zea stomium	plant_anatomy
PO_0020102	portion of transmitting tissue	Poaceae transmitting tissue|transmitting tract	plant_anatomy
PO_0020103	flag leaf		plant_anatomy
PO_0020104	leaf sheath		plant_anatomy
PO_0020105	ligule		plant_anatomy
PO_0020106	leaf sheath auricle	leaf sheath ear	plant_anatomy
PO_0020108	suspensor		plant_anatomy
PO_0020109	embryo hypophysis	embryonic hypophysis	plant_anatomy
PO_0020110	scutellum	haustorial cotyledon	plant_anatomy
PO_0020121	lateral root		plant_anatomy
PO_0020122	inflorescence axis	first order inflorescence branch|inflorescence rachis|花序軸	plant_anatomy
PO_0020123	root cap	rootcap	plant_anatomy
PO_0020124	root stele	root vascular cylinder	plant_anatomy
PO_0020126	tassel inflorescence		plant_anatomy
PO_0020127	primary root	tap root	plant_anatomy
PO_0020128	leaf margin		plant_anatomy
PO_0020130	central root cap	columella cells|columella rootcap	plant_anatomy
PO_0020131	lateral root cap	peripheral cells	plant_anatomy
PO_0020132	columella root cap cell		plant_anatomy
PO_0020133	columella root cap initial cell	columella root cap initial|columella root cap stem cell|columella stem cell	plant_anatomy
PO_0020135	root differentiation zone	region of root maturation|root maturation zone|root specialization zone	plant_anatomy
PO_0020136	ear inflorescence	ear	plant_anatomy
PO_0020137	leaf apex	leaf lamina apex|phyllid apex	plant_anatomy
PO_0020138	leaf lamina vein	leaf lamina vascular bundle	plant_anatomy
PO_0020139	leaf midvein	mid rib|mid-rib|midrib|vascular leaf costa|vascular leaf costae|vascular leaf midvein	plant_anatomy
PO_0020140	secondary leaf vein	cross-vein|veinlet	plant_anatomy
PO_0020141	stem node		plant_anatomy
PO_0020142	stem internode		plant_anatomy
PO_0020144	apical meristem	AM|primary meristem|promeristem	plant_anatomy
PO_0020145	lateral meristem	lateral growth meristem|secondary meristem	plant_anatomy
PO_0020147	root apical meristem	promeristem|RAM	plant_anatomy
PO_0020148	shoot apical meristem	primary shoot meristem|promeristem|SAM	plant_anatomy
PO_0020149	quiescent center		plant_anatomy
PO_0021004	inflorescence initiation stage	panicle stage PA1	plant_structure_development_stage
PO_0025001	cardinal organ part	cardinal part of plant organ	plant_anatomy
PO_0025002	basal root	adventitious root	plant_anatomy
PO_0025003	tuber axillary shoot		plant_anatomy
PO_0025004	plant axis	plant axes	plant_anatomy
PO_0025005	plant organ margin		plant_anatomy
PO_0025006	plant gamete		plant_anatomy
PO_0025007	collective plant organ structure		plant_anatomy
PO_0025008	petal margin		plant_anatomy
PO_0025009	leaf lamina margin		plant_anatomy
PO_0025010	petiole margin		plant_anatomy
PO_0025011	bract margin		plant_anatomy
PO_0025012	cotyledon margin		plant_anatomy
PO_0025013	prophyll margin		plant_anatomy
PO_0025014	scale leaf margin		plant_anatomy
PO_0025015	tepal margin		plant_anatomy
PO_0025016	sporophyll margin		plant_anatomy
PO_0025017	plant spore	diaspore|spore	plant_anatomy
PO_0025018	phyllome margin		plant_anatomy
PO_0025019	carpel margin		plant_anatomy
PO_0025020	stamen margin		plant_anatomy
PO_0025021	collective tepal structure		plant_anatomy
PO_0025022	collective leaf structure	cycle|leaf series|leaf whorl|rosette|verticil	plant_anatomy
PO_0025023	collective phyllome structure	cycle|floral whorl|phyllome whorl|verticil|whorl	plant_anatomy
PO_0025024	branch node		plant_anatomy
PO_0025025	root system	root	plant_anatomy
PO_0025026	embryo sac cell	embryo sac cell|megagametophytic cell	plant_anatomy
PO_0025028	embryo plant cell	embryo cell|embryonic cell|embryonic plant cell	plant_anatomy
PO_0025029	shoot axis	caullome|shoot	plant_anatomy
PO_0025030	ground tissue cell	fundamental tissue cell	plant_anatomy
