flopo_iri	flopo_num	label	signature	deprecated
http://purl.obolibrary.org/obo/FLOPO_0011585	11585	scutellar node rough	EQ|PO_0004708|PATO_0000700	0
http://purl.obolibrary.org/obo/FLOPO_0011586	11586	stipel glandular	EQ|PO_0020051|PATO_0002117	0
http://purl.obolibrary.org/obo/FLOPO_0011587	11587	stipel morphology	EQ|PO_0020051|PATO_0000051	0
http://purl.obolibrary.org/obo/FLOPO_0011588	11588	lemma involute	EQ|PO_0009037|PATO_0001962	0
http://purl.obolibrary.org/obo/FLOPO_0011589	11589	peduncle undulate	EQ|PO_0009053|PATO_0000967	0
http://purl.obolibrary.org/obo/FLOPO_0011590	11590	stem rhomboid	EQ|PO_0009047|PATO_0001938	0
http://purl.obolibrary.org/obo/FLOPO_0011591	11591	calyx pale pink	EQ|PO_0009060|PATO_0002020	0
http://purl.obolibrary.org/obo/FLOPO_0011592	11592	exocarp hairy	EQ|PO_0009085|PATO_0000454	0
http://purl.obolibrary.org/obo/FLOPO_0011593	11593	calyx inflexible	EQ|PO_0009060|PATO_0001545	0
http://purl.obolibrary.org/obo/FLOPO_0011594	11594	calyx flexibility	EQ|PO_0009060|PATO_0001543	0
http://purl.obolibrary.org/obo/FLOPO_0011595	11595	locule ridged	EQ|PO_0025263|PATO_0002358	0
http://purl.obolibrary.org/obo/FLOPO_0011596	11596	carpel simple	EQ|PO_0009030|PATO_0001503	0
http://purl.obolibrary.org/obo/FLOPO_0011597	11597	carpel complexity	EQ|PO_0009030|PATO_0001502	0
http://purl.obolibrary.org/obo/FLOPO_0011598	11598	calyx convex	EQ|PO_0009060|PATO_0001355	0
http://purl.obolibrary.org/obo/FLOPO_0011599	11599	flower bent	EQ|PO_0009046|PATO_0000617	0
http://purl.obolibrary.org/obo/FLOPO_0011600	11600	xylem vessel member brittle	EQ|PO_0002003|PATO_0002477	0
http://purl.obolibrary.org/obo/FLOPO_0011601	11601	endosperm dry	EQ|PO_0009089|PATO_0001824	0
http://purl.obolibrary.org/obo/FLOPO_0011602	11602	endosperm wetness	EQ|PO_0009089|PATO_0001822	0
http://purl.obolibrary.org/obo/FLOPO_0011603	11603	carpel flattened	EQ|PO_0009030|PATO_0002254	0
http://purl.obolibrary.org/obo/FLOPO_0011604	11604	peristome light yellow	EQ|PO_0030042|PATO_0001264	0
http://purl.obolibrary.org/obo/FLOPO_0011605	11605	pericarp spiny	EQ|PO_0009084|PATO_0001365	0
http://purl.obolibrary.org/obo/FLOPO_0011606	11606	pericarp surface feature shape	EQ|PO_0009084|PATO_0001925	0
http://purl.obolibrary.org/obo/FLOPO_0011607	11607	seed absent	EQ|PO_0009010|PATO_0000462	0
http://purl.obolibrary.org/obo/FLOPO_0011608	11608	seta flat	EQ|PO_0030032|PATO_0000407	0
http://purl.obolibrary.org/obo/FLOPO_0011609	11609	flower rough	EQ|PO_0009046|PATO_0000700	0
http://purl.obolibrary.org/obo/FLOPO_0011610	11610	vascular bundle warty	EQ|PO_0005020|PATO_0001361	0
http://purl.obolibrary.org/obo/FLOPO_0011611	11611	central zone male	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0011612	11612	seed trichome dispersed	EQ|PO_0004511|PATO_0001630	0
http://purl.obolibrary.org/obo/FLOPO_0011613	11613	axil sterile	EQ|PO_0025224|PATO_0000956	0
http://purl.obolibrary.org/obo/FLOPO_0011614	11614	axil fertility	EQ|PO_0025224|PATO_0000274	0
http://purl.obolibrary.org/obo/FLOPO_0011615	11615	bud coiled	EQ|PO_0000055|PATO_0000404	0
http://purl.obolibrary.org/obo/FLOPO_0011616	11616	bud coiling	EQ|PO_0000055|PATO_0001794	0
http://purl.obolibrary.org/obo/FLOPO_0011617	11617	branch truncated	EQ|PO_0025073|PATO_0000936	0
http://purl.obolibrary.org/obo/FLOPO_0011618	11618	anther clavate	EQ|PO_0009066|PATO_0001883	0
http://purl.obolibrary.org/obo/FLOPO_0011619	11619	seed terminal	EQ|PO_0009010|PATO_0002476	0
http://purl.obolibrary.org/obo/FLOPO_0011620	11620	leaflet inserted into	EQ|PO_0020049|PATO_0000624	0
http://purl.obolibrary.org/obo/FLOPO_0011621	11621	stolon autogenous	EQ|PO_0003024|PATO_0002316	0
http://purl.obolibrary.org/obo/FLOPO_0011622	11622	hypanthium constricted	EQ|PO_0009065|PATO_0001847	0
http://purl.obolibrary.org/obo/FLOPO_0011623	11623	palea herbaceous	EQ|PO_0009038|PATO_0002352	0
http://purl.obolibrary.org/obo/FLOPO_0011624	11624	palea shedability	EQ|PO_0009038|PATO_0001729	0
http://purl.obolibrary.org/obo/FLOPO_0011625	11625	bud undulate	EQ|PO_0000055|PATO_0000967	0
http://purl.obolibrary.org/obo/FLOPO_0011626	11626	spikelet raised	EQ|PO_0009051|PATO_0001369	0
http://purl.obolibrary.org/obo/FLOPO_0011627	11627	filament condensed	EQ|PO_0009067|PATO_0001485	0
http://purl.obolibrary.org/obo/FLOPO_0011628	11628	spore capsule annulus split	EQ|PO_0025093|PATO_0001786	0
http://purl.obolibrary.org/obo/FLOPO_0011629	11629	pericarp erect	EQ|PO_0009084|PATO_0000622	0
http://purl.obolibrary.org/obo/FLOPO_0011630	11630	protonema sub-apical initial cell truncated	EQ|PO_0030086|PATO_0000936	0
http://purl.obolibrary.org/obo/FLOPO_0011631	11631	protonema sub-apical initial cell shape	EQ|PO_0030086|PATO_0000052	0
http://purl.obolibrary.org/obo/FLOPO_0011632	11632	collective phyllome structure hairy	EQ|PO_0025023|PATO_0000454	0
http://purl.obolibrary.org/obo/FLOPO_0011633	11633	leaf light brown	EQ|PO_0025034|PATO_0001246	0
http://purl.obolibrary.org/obo/FLOPO_0011634	11634	petiole symmetrical	EQ|PO_0020038|PATO_0000632	0
http://purl.obolibrary.org/obo/FLOPO_0011635	11635	petiole symmetry	EQ|PO_0020038|PATO_0000965	0
http://purl.obolibrary.org/obo/FLOPO_0011636	11636	calyx decreased amount	EQ|PO_0009060|PATO_0001997	0
http://purl.obolibrary.org/obo/FLOPO_0011637	11637	cotyledon convolute	EQ|PO_0020030|PATO_0001966	0
http://purl.obolibrary.org/obo/FLOPO_0011638	11638	corolla mass	EQ|PO_0009059|PATO_0000125	0
http://purl.obolibrary.org/obo/FLOPO_0011639	11639	stalk discoid	EQ|PO_0025066|PATO_0001874	0
http://purl.obolibrary.org/obo/FLOPO_0011640	11640	petiole dry	EQ|PO_0020038|PATO_0001824	0
http://purl.obolibrary.org/obo/FLOPO_0011641	11641	petiole wetness	EQ|PO_0020038|PATO_0001822	0
http://purl.obolibrary.org/obo/FLOPO_0011642	11642	connective curved	EQ|PO_0009068|PATO_0000406	0
http://purl.obolibrary.org/obo/FLOPO_0011643	11643	involucre dense	EQ|PO_0009100|PATO_0001164	0
http://purl.obolibrary.org/obo/FLOPO_0011644	11644	involucre mass density	EQ|PO_0009100|PATO_0001019	0
http://purl.obolibrary.org/obo/FLOPO_0011645	11645	inflorescence mature	EQ|PO_0009049|PATO_0001701	0
http://purl.obolibrary.org/obo/FLOPO_0011646	11646	receptacle triangular	EQ|PO_0009064|PATO_0001875	0
http://purl.obolibrary.org/obo/FLOPO_0011647	11647	stipel hairy	EQ|PO_0020051|PATO_0000454	0
http://purl.obolibrary.org/obo/FLOPO_0011648	11648	perianth oblanceolate	EQ|PO_0009058|PATO_0002330	0
http://purl.obolibrary.org/obo/FLOPO_0011649	11649	leaf adaxial to	EQ|PO_0025034|PATO_0002047	0
http://purl.obolibrary.org/obo/FLOPO_0011650	11650	endosperm white	EQ|PO_0009089|PATO_0000323	0
http://purl.obolibrary.org/obo/FLOPO_0011651	11651	root tip fan-shaped	EQ|PO_0000025|PATO_0002219	0
http://purl.obolibrary.org/obo/FLOPO_0011652	11652	tassel sessile spikelet branched	EQ|PO_0006311|PATO_0000402	0
http://purl.obolibrary.org/obo/FLOPO_0011653	11653	tassel sessile spikelet branchiness	EQ|PO_0006311|PATO_0002009	0
http://purl.obolibrary.org/obo/FLOPO_0011654	11654	persistent sepal spongy	EQ|PO_0025245|PATO_0001480	0
http://purl.obolibrary.org/obo/FLOPO_0011655	11655	apical hook curved	EQ|PO_0000012|PATO_0000406	0
http://purl.obolibrary.org/obo/FLOPO_0011656	11656	epidermis differentiated	EQ|PO_0005679|PATO_0002099	0
http://purl.obolibrary.org/obo/FLOPO_0011657	11657	epidermis cellular potency	EQ|PO_0005679|PATO_0001397	0
http://purl.obolibrary.org/obo/FLOPO_0011658	11658	stigma young	EQ|PO_0009073|PATO_0000309	0
http://purl.obolibrary.org/obo/FLOPO_0011659	11659	stigma age	EQ|PO_0009073|PATO_0000011	0
http://purl.obolibrary.org/obo/FLOPO_0011660	11660	stem horizontal	EQ|PO_0009047|PATO_0001855	0
http://purl.obolibrary.org/obo/FLOPO_0011661	11661	root hairy	EQ|PO_0009005|PATO_0000454	0
http://purl.obolibrary.org/obo/FLOPO_0011662	11662	testa decreased water composition	EQ|PO_0020057|PATO_0001801	0
http://purl.obolibrary.org/obo/FLOPO_0011663	11663	testa water composition	EQ|PO_0020057|PATO_0001800	0
http://purl.obolibrary.org/obo/FLOPO_0011664	11664	banner petal pedicellate	EQ|PO_0025324|PATO_0001438	0
http://purl.obolibrary.org/obo/FLOPO_0011665	11665	banner petal attachment quality	EQ|PO_0025324|PATO_0001435	0
http://purl.obolibrary.org/obo/FLOPO_0011666	11666	apical hook brittle	EQ|PO_0000012|PATO_0002477	0
http://purl.obolibrary.org/obo/FLOPO_0011667	11667	stem mature	EQ|PO_0009047|PATO_0001701	0
http://purl.obolibrary.org/obo/FLOPO_0011668	11668	ligule white	EQ|PO_0020105|PATO_0000323	0
http://purl.obolibrary.org/obo/FLOPO_0011669	11669	branch aggregated	EQ|PO_0025073|PATO_0001629	0
http://purl.obolibrary.org/obo/FLOPO_0011670	11670	pistillode warty	EQ|PO_0009078|PATO_0001361	0
http://purl.obolibrary.org/obo/FLOPO_0011671	11671	pistillode texture	EQ|PO_0009078|PATO_0000150	0
http://purl.obolibrary.org/obo/FLOPO_0011672	11672	epidermis basal to	EQ|PO_0005679|PATO_0002349	0
http://purl.obolibrary.org/obo/FLOPO_0011673	11673	filament basal to	EQ|PO_0009067|PATO_0002349	0
http://purl.obolibrary.org/obo/FLOPO_0011674	11674	petiole tapered	EQ|PO_0020038|PATO_0001500	0
http://purl.obolibrary.org/obo/FLOPO_0011675	11675	sapwood grey	EQ|PO_0004513|PATO_0000950	0
http://purl.obolibrary.org/obo/FLOPO_0011676	11676	infructescence star shaped	EQ|PO_0006342|PATO_0002065	0
http://purl.obolibrary.org/obo/FLOPO_0011677	11677	hilum circumference	EQ|PO_0020063|PATO_0001648	0
http://purl.obolibrary.org/obo/FLOPO_0011678	11678	palea emarginate	EQ|PO_0009038|PATO_0002234	0
http://purl.obolibrary.org/obo/FLOPO_0011679	11679	palea concavity	EQ|PO_0009038|PATO_0002005	0
http://purl.obolibrary.org/obo/FLOPO_0011680	11680	costa orange	EQ|PO_0030072|PATO_0000953	0
http://purl.obolibrary.org/obo/FLOPO_0011681	11681	lenticel glandular	EQ|PO_0000031|PATO_0002117	0
http://purl.obolibrary.org/obo/FLOPO_0011682	11682	lenticel morphology	EQ|PO_0000031|PATO_0000051	0
http://purl.obolibrary.org/obo/FLOPO_0011683	11683	petal tomentose	EQ|PO_0009032|PATO_0002341	0
http://purl.obolibrary.org/obo/FLOPO_0011684	11684	calyx mixed	EQ|PO_0009060|PATO_0002122	0
http://purl.obolibrary.org/obo/FLOPO_0011685	11685	locule invaginated	EQ|PO_0025263|PATO_0001748	0
http://purl.obolibrary.org/obo/FLOPO_0011686	11686	endocarp conical	EQ|PO_0009086|PATO_0002021	0
http://purl.obolibrary.org/obo/FLOPO_0011687	11687	axillary bud meristem grooved	EQ|PO_0000232|PATO_0002255	0
http://purl.obolibrary.org/obo/FLOPO_0011688	11688	ovary wall decreased water composition	EQ|PO_0005022|PATO_0001801	0
http://purl.obolibrary.org/obo/FLOPO_0011689	11689	ovary wall water composition	EQ|PO_0005022|PATO_0001800	0
http://purl.obolibrary.org/obo/FLOPO_0011690	11690	tepal light purple	EQ|PO_0009033|PATO_0001260	0
http://purl.obolibrary.org/obo/FLOPO_0011691	11691	bud subcylindrical	EQ|PO_0000055|PATO_0002226	0
http://purl.obolibrary.org/obo/FLOPO_0011692	11692	petiole premature	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0011693	11693	petiole onset quality	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0011694	11694	costa acute angle to	EQ|PO_0030072|PATO_0001051	0
http://purl.obolibrary.org/obo/FLOPO_0011695	11695	anther transformed to	EQ|PO_0009066|PATO_0002470	0
http://purl.obolibrary.org/obo/FLOPO_0011696	11696	bracteole drooping	EQ|PO_0009043|PATO_0002165	0
http://purl.obolibrary.org/obo/FLOPO_0011697	11697	seed tubular	EQ|PO_0009010|PATO_0002299	0
http://purl.obolibrary.org/obo/FLOPO_0011698	11698	scutellar node alternate placement	EQ|PO_0004708|PATO_0001932	0
http://purl.obolibrary.org/obo/FLOPO_0011699	11699	nectary truncated	EQ|PO_0009035|PATO_0000936	0
http://purl.obolibrary.org/obo/FLOPO_0011700	11700	glume abaxial to	EQ|PO_0009039|PATO_0002046	0
http://purl.obolibrary.org/obo/FLOPO_0011701	11701	axil hispid	EQ|PO_0025224|PATO_0002339	0
http://purl.obolibrary.org/obo/FLOPO_0011702	11702	whole plant spherical	EQ|PO_0000003|PATO_0001499	0
http://purl.obolibrary.org/obo/FLOPO_0011703	11703	peristome raised	EQ|PO_0030042|PATO_0001369	0
http://purl.obolibrary.org/obo/FLOPO_0011704	11704	petiole decussate	EQ|PO_0020038|PATO_0001953	0
http://purl.obolibrary.org/obo/FLOPO_0011705	11705	root cap hairy	EQ|PO_0020123|PATO_0000454	0
http://purl.obolibrary.org/obo/FLOPO_0011706	11706	root cap pilosity	EQ|PO_0020123|PATO_0000066	0
http://purl.obolibrary.org/obo/FLOPO_0011707	11707	pappus back	EQ|PO_0025393|PATO_0001901	0
http://purl.obolibrary.org/obo/FLOPO_0011708	11708	pappus direction	EQ|PO_0025393|PATO_0000039	0
http://purl.obolibrary.org/obo/FLOPO_0011709	11709	periderm brown	EQ|PO_0005046|PATO_0000952	0
http://purl.obolibrary.org/obo/FLOPO_0011710	11710	peduncle fertile	EQ|PO_0009053|PATO_0000955	0
http://purl.obolibrary.org/obo/FLOPO_0011711	11711	hypanthium curved	EQ|PO_0009065|PATO_0000406	0
http://purl.obolibrary.org/obo/FLOPO_0011712	11712	hypanthium curvature	EQ|PO_0009065|PATO_0001591	0
http://purl.obolibrary.org/obo/FLOPO_0011713	11713	involucre herbaceous	EQ|PO_0009100|PATO_0002352	0
http://purl.obolibrary.org/obo/FLOPO_0011714	11714	involucre shedability	EQ|PO_0009100|PATO_0001729	0
http://purl.obolibrary.org/obo/FLOPO_0011715	11715	branch edible	EQ|PO_0025073|PATO_0002139	0
http://purl.obolibrary.org/obo/FLOPO_0011716	11716	branch edibility	EQ|PO_0025073|PATO_0002138	0
http://purl.obolibrary.org/obo/FLOPO_0011717	11717	ray system scalloped	EQ|PO_0025411|PATO_0001889	0
http://purl.obolibrary.org/obo/FLOPO_0011718	11718	stigma tubular	EQ|PO_0009073|PATO_0002299	0
http://purl.obolibrary.org/obo/FLOPO_0011719	11719	pedicel bifurcated	EQ|PO_0009052|PATO_0001784	0
http://purl.obolibrary.org/obo/FLOPO_0011720	11720	tuber shape	EQ|PO_0025522|PATO_0000052	0
http://purl.obolibrary.org/obo/FLOPO_0011721	11721	nectary ovate	EQ|PO_0009035|PATO_0001891	0
http://purl.obolibrary.org/obo/FLOPO_0011722	11722	ovule primordium recurved	EQ|PO_0000018|PATO_0002211	0
http://purl.obolibrary.org/obo/FLOPO_0011723	11723	leaf viscous	EQ|PO_0025034|PATO_0000998	0
http://purl.obolibrary.org/obo/FLOPO_0011724	11724	leaf viscosity	EQ|PO_0025034|PATO_0000992	0
http://purl.obolibrary.org/obo/FLOPO_0011725	11725	style open	EQ|PO_0009074|PATO_0000610	0
http://purl.obolibrary.org/obo/FLOPO_0011726	11726	style closure	EQ|PO_0009074|PATO_0000136	0
http://purl.obolibrary.org/obo/FLOPO_0011727	11727	seed pointed	EQ|PO_0009010|PATO_0002258	0
http://purl.obolibrary.org/obo/FLOPO_0011728	11728	peduncle dilated	EQ|PO_0009053|PATO_0001571	0
http://purl.obolibrary.org/obo/FLOPO_0011729	11729	raphe angle	EQ|PO_0020027|PATO_0002326	0
http://purl.obolibrary.org/obo/FLOPO_0011730	11730	rhizome young	EQ|PO_0004542|PATO_0000309	0
http://purl.obolibrary.org/obo/FLOPO_0011731	11731	nectary decreased amount	EQ|PO_0009035|PATO_0001997	0
http://purl.obolibrary.org/obo/FLOPO_0011732	11732	nectary amount	EQ|PO_0009035|PATO_0000070	0
http://purl.obolibrary.org/obo/FLOPO_0011733	11733	flower aggregated	EQ|PO_0009046|PATO_0001629	0
http://purl.obolibrary.org/obo/FLOPO_0011734	11734	perianth broad	EQ|PO_0009058|PATO_0002359	0
http://purl.obolibrary.org/obo/FLOPO_0011735	11735	filament fleshy	EQ|PO_0009067|PATO_0002351	0
http://purl.obolibrary.org/obo/FLOPO_0011736	11736	filament composition	EQ|PO_0009067|PATO_0000025	0
http://purl.obolibrary.org/obo/FLOPO_0011737	11737	exocarp spongy	EQ|PO_0009085|PATO_0001480	0
http://purl.obolibrary.org/obo/FLOPO_0011738	11738	branch slender	EQ|PO_0025073|PATO_0002212	0
http://purl.obolibrary.org/obo/FLOPO_0011739	11739	involucre whole	EQ|PO_0009100|PATO_0001446	0
http://purl.obolibrary.org/obo/FLOPO_0011740	11740	involucre wholeness	EQ|PO_0009100|PATO_0001442	0
http://purl.obolibrary.org/obo/FLOPO_0011741	11741	perianth terminal	EQ|PO_0009058|PATO_0002476	0
http://purl.obolibrary.org/obo/FLOPO_0011742	11742	integument ornamentation	EQ|PO_0020021|PATO_0002440	0
http://purl.obolibrary.org/obo/FLOPO_0011743	11743	integument surface feature shape	EQ|PO_0020021|PATO_0001925	0
http://purl.obolibrary.org/obo/FLOPO_0011744	11744	xylem vessel member hermaphrodite	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0011745	11745	xylem vessel member phenotypic sex	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0011746	11746	pedicel parallel to	EQ|PO_0009052|PATO_0002272	0
http://purl.obolibrary.org/obo/FLOPO_0011747	11747	perianth pedicellate	EQ|PO_0009058|PATO_0001438	0
http://purl.obolibrary.org/obo/FLOPO_0011748	11748	endosperm surrounding	EQ|PO_0009089|PATO_0001772	0
http://purl.obolibrary.org/obo/FLOPO_0011749	11749	prophyll flattened	EQ|PO_0009042|PATO_0002254	0
http://purl.obolibrary.org/obo/FLOPO_0011750	11750	prophyll curvature	EQ|PO_0009042|PATO_0001591	0
http://purl.obolibrary.org/obo/FLOPO_0011751	11751	bark hispid	EQ|PO_0004518|PATO_0002339	0
http://purl.obolibrary.org/obo/FLOPO_0011752	11752	corolla medial to	EQ|PO_0009059|PATO_0001191	0
http://purl.obolibrary.org/obo/FLOPO_0011753	11753	stamen fertile	EQ|PO_0009029|PATO_0000955	0
http://purl.obolibrary.org/obo/FLOPO_0011754	11754	endocarp brittle	EQ|PO_0009086|PATO_0002477	0
http://purl.obolibrary.org/obo/FLOPO_0011755	11755	root tip inserted into	EQ|PO_0000025|PATO_0000624	0
http://purl.obolibrary.org/obo/FLOPO_0011756	11756	gynophore dentated	EQ|PO_0006330|PATO_0001205	0
http://purl.obolibrary.org/obo/FLOPO_0011757	11757	sepal truncated	EQ|PO_0009031|PATO_0000936	0
http://purl.obolibrary.org/obo/FLOPO_0011758	11758	bud discoid	EQ|PO_0000055|PATO_0001874	0
http://purl.obolibrary.org/obo/FLOPO_0011759	11759	stigma hypertrophic	EQ|PO_0009073|PATO_0000584	0
http://purl.obolibrary.org/obo/FLOPO_0011760	11760	stigma volume	EQ|PO_0009073|PATO_0000918	0
http://purl.obolibrary.org/obo/FLOPO_0011761	11761	stele spherical	EQ|PO_0025197|PATO_0001499	0
http://purl.obolibrary.org/obo/FLOPO_0011762	11762	tepal acuminate	EQ|PO_0009033|PATO_0002228	0
http://purl.obolibrary.org/obo/FLOPO_0011763	11763	tuberous root grey	EQ|PO_0025523|PATO_0000950	0
http://purl.obolibrary.org/obo/FLOPO_0011764	11764	tuberous root color	EQ|PO_0025523|PATO_0000014	0
http://purl.obolibrary.org/obo/FLOPO_0011765	11765	stigma protruding into	EQ|PO_0009073|PATO_0001645	0
http://purl.obolibrary.org/obo/FLOPO_0011766	11766	axillary bud meristem sterile	EQ|PO_0000232|PATO_0000956	0
http://purl.obolibrary.org/obo/FLOPO_0011767	11767	axillary bud meristem fertility	EQ|PO_0000232|PATO_0000274	0
http://purl.obolibrary.org/obo/FLOPO_0011768	11768	bud divergent from	EQ|PO_0000055|PATO_0002424	0
http://purl.obolibrary.org/obo/FLOPO_0011769	11769	thallus convex	EQ|PO_0030027|PATO_0001355	0
http://purl.obolibrary.org/obo/FLOPO_0011770	11770	thallus concavity	EQ|PO_0030027|PATO_0002005	0
http://purl.obolibrary.org/obo/FLOPO_0011771	11771	leaf pale pink	EQ|PO_0025034|PATO_0002020	0
http://purl.obolibrary.org/obo/FLOPO_0011772	11772	bulb swollen	EQ|PO_0025356|PATO_0001851	0
http://purl.obolibrary.org/obo/FLOPO_0011773	11773	bulb structure	EQ|PO_0025356|PATO_0000141	0
http://purl.obolibrary.org/obo/FLOPO_0011774	11774	tassel sessile spikelet star shaped	EQ|PO_0006311|PATO_0002065	0
http://purl.obolibrary.org/obo/FLOPO_0011775	11775	stipule bilobed	EQ|PO_0020041|PATO_0002214	0
http://purl.obolibrary.org/obo/FLOPO_0011776	11776	vascular bundle brown	EQ|PO_0005020|PATO_0000952	0
http://purl.obolibrary.org/obo/FLOPO_0011777	11777	infructescence decreased water composition	EQ|PO_0006342|PATO_0001801	0
http://purl.obolibrary.org/obo/FLOPO_0011778	11778	infructescence water composition	EQ|PO_0006342|PATO_0001800	0
http://purl.obolibrary.org/obo/FLOPO_0011779	11779	axil oblong	EQ|PO_0025224|PATO_0000946	0
http://purl.obolibrary.org/obo/FLOPO_0011780	11780	lamina down	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0011781	11781	central zone actinomorphic	EQ|PO_0000224|PATO_0001328	0
http://purl.obolibrary.org/obo/FLOPO_0011782	11782	central zone radial symmetry	EQ|PO_0000224|PATO_0001325	0
http://purl.obolibrary.org/obo/FLOPO_0011783	11783	anther continuous	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0011784	11784	anther occurrence	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0011785	11785	bud broken	EQ|PO_0000055|PATO_0001444	0
http://purl.obolibrary.org/obo/FLOPO_0011786	11786	bud wholeness	EQ|PO_0000055|PATO_0001442	0
http://purl.obolibrary.org/obo/FLOPO_0011787	11787	central zone condensed	EQ|PO_0000224|PATO_0001485	0
http://purl.obolibrary.org/obo/FLOPO_0011788	11788	shoot-borne root striated	EQ|PO_0000042|PATO_0001410	0
http://purl.obolibrary.org/obo/FLOPO_0011789	11789	persistent sepal female	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0011790	11790	persistent sepal phenotypic sex	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0011791	11791	disk flower discoid	EQ|PO_0025332|PATO_0001874	0
http://purl.obolibrary.org/obo/FLOPO_0011792	11792	vascular leaf autogenous	EQ|PO_0009025|PATO_0002316	0
http://purl.obolibrary.org/obo/FLOPO_0011793	11793	shoot system glabrous	EQ|PO_0009006|PATO_0000453	0
http://purl.obolibrary.org/obo/FLOPO_0011794	11794	upper glume absent	EQ|PO_0006004|PATO_0000462	0
http://purl.obolibrary.org/obo/FLOPO_0011795	11795	upper glume amount	EQ|PO_0006004|PATO_0000070	0
http://purl.obolibrary.org/obo/FLOPO_0011796	11796	tuber cylindrical	EQ|PO_0025522|PATO_0001873	0
http://purl.obolibrary.org/obo/FLOPO_0011797	11797	ligule grooved	EQ|PO_0020105|PATO_0002255	0
http://purl.obolibrary.org/obo/FLOPO_0011798	11798	bracteole heart shaped	EQ|PO_0009043|PATO_0000948	0
http://purl.obolibrary.org/obo/FLOPO_0011799	11799	petiole margin young	EQ|PO_0025010|PATO_0000309	0
http://purl.obolibrary.org/obo/FLOPO_0011800	11800	petiole margin age	EQ|PO_0025010|PATO_0000011	0
http://purl.obolibrary.org/obo/FLOPO_0011801	11801	petiole flat	EQ|PO_0020038|PATO_0000407	0
http://purl.obolibrary.org/obo/FLOPO_0011802	11802	pedicel yellow	EQ|PO_0009052|PATO_0000324	0
http://purl.obolibrary.org/obo/FLOPO_0011803	11803	lamina dilated	EQ|PO_0025060|PATO_0001571	0
http://purl.obolibrary.org/obo/FLOPO_0011804	11804	prickle condensed	EQ|PO_0025169|PATO_0001485	0
http://purl.obolibrary.org/obo/FLOPO_0011805	11805	papilla cell dorsal to	EQ|PO_0025166|PATO_0001233	0
http://purl.obolibrary.org/obo/FLOPO_0011806	11806	whole plant obtuse	EQ|PO_0000003|PATO_0001935	0
http://purl.obolibrary.org/obo/FLOPO_0011807	11807	pistillode elliptic	EQ|PO_0009078|PATO_0000947	0
http://purl.obolibrary.org/obo/FLOPO_0011808	11808	pistillode 2-D shape	EQ|PO_0009078|PATO_0002006	0
http://purl.obolibrary.org/obo/FLOPO_0011809	11809	trichome transparent	EQ|PO_0000282|PATO_0000964	0
http://purl.obolibrary.org/obo/FLOPO_0011810	11810	trichome opacity	EQ|PO_0000282|PATO_0000957	0
http://purl.obolibrary.org/obo/FLOPO_0011811	11811	aril edible	EQ|PO_0009090|PATO_0002139	0
http://purl.obolibrary.org/obo/FLOPO_0011812	11812	aril edibility	EQ|PO_0009090|PATO_0002138	0
http://purl.obolibrary.org/obo/FLOPO_0011813	11813	scutellar node triangular	EQ|PO_0004708|PATO_0001875	0
http://purl.obolibrary.org/obo/FLOPO_0011814	11814	style reniform	EQ|PO_0009074|PATO_0001871	0
http://purl.obolibrary.org/obo/FLOPO_0011815	11815	tertiary leaf vein hispid	EQ|PO_0008021|PATO_0002339	0
http://purl.obolibrary.org/obo/FLOPO_0011816	11816	testa tapered	EQ|PO_0020057|PATO_0001500	0
http://purl.obolibrary.org/obo/FLOPO_0011817	11817	testa sharpness	EQ|PO_0020057|PATO_0000944	0
http://purl.obolibrary.org/obo/FLOPO_0011818	11818	staminode elliptic	EQ|PO_0009077|PATO_0000947	0
http://purl.obolibrary.org/obo/FLOPO_0011819	11819	bracteole articulated with	EQ|PO_0009043|PATO_0002278	0
http://purl.obolibrary.org/obo/FLOPO_0011820	11820	pappus overlapping	EQ|PO_0025393|PATO_0002488	0
http://purl.obolibrary.org/obo/FLOPO_0011821	11821	pappus structure	EQ|PO_0025393|PATO_0000141	0
http://purl.obolibrary.org/obo/FLOPO_0011822	11822	leaf vascular system distichous	EQ|PO_0000036|PATO_0001952	0
http://purl.obolibrary.org/obo/FLOPO_0011823	11823	perianth hairy	EQ|PO_0009058|PATO_0000454	0
http://purl.obolibrary.org/obo/FLOPO_0011824	11824	collective phyllome structure oblanceolate	EQ|PO_0025023|PATO_0002330	0
http://purl.obolibrary.org/obo/FLOPO_0011825	11825	sepal cuspidate	EQ|PO_0009031|PATO_0001973	0
http://purl.obolibrary.org/obo/FLOPO_0011826	11826	fertile lemma up	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0011827	11827	fertile lemma direction	EQ|PO_0009041|PATO_0000039	0
http://purl.obolibrary.org/obo/FLOPO_0011828	11828	bark striated	EQ|PO_0004518|PATO_0001410	0
