phenotype_class_iri	annotation_class_id	expression_sha256	supporting_assertion_count	canonical_expression_signature
https://w3id.org/flopo/annotation-class/FAC_884e0694b888046964fef29b9b098e37	FAC_884e0694b888046964fef29b9b098e37	884e0694b888046964fef29b9b098e37b8ccf72186fc70c5693a5cde0c674c14	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009031"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""2.2"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""3.2""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_884f2504a7f93c2161f62f1e3ad76f84	FAC_884f2504a7f93c2161f62f1e3ad76f84	884f2504a7f93c2161f62f1e3ad76f846e4745b6ae45c51680e4ceb94f9d29a1	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009010"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""26"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""70""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_8851d91aa71827624bf994f674b8db01	FAC_8851d91aa71827624bf994f674b8db01	8851d91aa71827624bf994f674b8db01c8f415ce7a952413e3e4874491ac694b	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009043"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0001334"",""kind"":""numeric"",""lower_inclusive"":""15"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""20""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_885373be9a964cbe4474043217eb2ae5	FAC_885373be9a964cbe4474043217eb2ae5	885373be9a964cbe4474043217eb2ae52733b8407cedb0650f796363d66cbad5	4	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009074"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""2.8"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""3.5""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88597b9c9e9aec8453b9911e02dfde7e	FAC_88597b9c9e9aec8453b9911e02dfde7e	88597b9c9e9aec8453b9911e02dfde7e6edd6b40c8c2a77866e1efa9ed5a4f90	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009001"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0001334"",""kind"":""numeric"",""lower_inclusive"":""1.3"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""1.3""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88599b609347b9f5ac5a4dfd5b82a124	FAC_88599b609347b9f5ac5a4dfd5b82a124	88599b609347b9f5ac5a4dfd5b82a124995f774c7560a2d2ffa5f9328f591961	8	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009074"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""5"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""7""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_885ddb82c1c997960ec37329923eb7f3	FAC_885ddb82c1c997960ec37329923eb7f3	885ddb82c1c997960ec37329923eb7f32bb70e0b64cee834eb2ed93992ed30c3	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009046"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""5"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""15""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88698c2051584b10db28fef657b241bb	FAC_88698c2051584b10db28fef657b241bb	88698c2051584b10db28fef657b241bbd2fb717c9e017de40522dbdf5dbb43ad	3	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0025073"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":null,""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""12""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_886fac1a7d04436a1c7405bac3937b82	FAC_886fac1a7d04436a1c7405bac3937b82	886fac1a7d04436a1c7405bac3937b828e52f793d3ff908e8e19949d20f85849	2	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009072"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000119"",""kind"":""numeric"",""lower_inclusive"":""1.2"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""1.6""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_886fd8a31d9d994425216aad4017d7e6	FAC_886fd8a31d9d994425216aad4017d7e6	886fd8a31d9d994425216aad4017d7e6571cd69028220ea422a49d3bd18c112e	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009031"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""0.9"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""1.8""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_886ffcf14718a273b93806df3d8b57ca	FAC_886ffcf14718a273b93806df3d8b57ca	886ffcf14718a273b93806df3d8b57ca7bb15cb44ef88a7f3b01b1892a14070f	54	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009060"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""kind"":""atomic"",""terms"":[""http://purl.obolibrary.org/obo/PATO_0000622""]},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_887633d2748a62f71411f9201b3f859f	FAC_887633d2748a62f71411f9201b3f859f	887633d2748a62f71411f9201b3f859f7afd67dbf439bb27d577751769a723d0	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0020038"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""1.7"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""6""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_8883b818b588876e3b79e5cac0cc0453	FAC_8883b818b588876e3b79e5cac0cc0453	8883b818b588876e3b79e5cac0cc045300e38c006f6c5be5061be5997282adb0	2	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009001"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""9"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""9""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_8886c46200fceb3c41a1741209d8f020	FAC_8886c46200fceb3c41a1741209d8f020	8886c46200fceb3c41a1741209d8f02040752843e380df19befe16b5cd18d62d	3	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009010"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""1.2"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""1.5""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_8889e67654752f16349e9c97d8b1477e	FAC_8889e67654752f16349e9c97d8b1477e	8889e67654752f16349e9c97d8b1477e7ad1ed8ac7304a00747271730f1d3cb4	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0030112"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""3.7"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""5""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_888a7ff312fcf43e97d8691b1b40e7a2	FAC_888a7ff312fcf43e97d8691b1b40e7a2	888a7ff312fcf43e97d8691b1b40e7a2132cf208cc5749e3a7a85d9d4447fff7	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009084"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""kind"":""one_of"",""terms"":[""http://purl.obolibrary.org/obo/PATO_0000320"",""http://purl.obolibrary.org/obo/PATO_0000322""]},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_8890f13ff4ef2d5fbbaaf60ef8e7fb17	FAC_8890f13ff4ef2d5fbbaaf60ef8e7fb17	8890f13ff4ef2d5fbbaaf60ef8e7fb177727967a5d1fdbaf66a5c7965d7aaead	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0000003"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000921"",""kind"":""numeric"",""lower_inclusive"":""0.7"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""0.8""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88935f46688a9947b5cfaf1abf5ec067	FAC_88935f46688a9947b5cfaf1abf5ec067	88935f46688a9947b5cfaf1abf5ec0674ce141b6213d5697cf6fe4ca2fa9fdec	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0020049"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""7"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""17""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_889461857a21cc1ef103f54b50de8904	FAC_889461857a21cc1ef103f54b50de8904	889461857a21cc1ef103f54b50de89049059748a682d1a77ad324e3dfe038f00	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009046"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""75"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""90""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88966aadeaaf39e3be602100e4e2abaf	FAC_88966aadeaaf39e3be602100e4e2abaf	88966aadeaaf39e3be602100e4e2abafb81a02c9563f7fc014b91a26c6f792c9	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009073"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000921"",""kind"":""numeric"",""lower_inclusive"":""1.9"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""1.9""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_8898d93f8050ec36ee541bae71effb19	FAC_8898d93f8050ec36ee541bae71effb19	8898d93f8050ec36ee541bae71effb1957110a099d221ee8fcac39c123df26eb	4	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009067"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""4"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""6""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_889a5d6d62adcd932fe60bca802d3d7a	FAC_889a5d6d62adcd932fe60bca802d3d7a	889a5d6d62adcd932fe60bca802d3d7aa519b688ed118efa67d52bc98cb4dba0	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009001"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""8"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""19""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_889cc54919e4c131ce234c0203f688bb	FAC_889cc54919e4c131ce234c0203f688bb	889cc54919e4c131ce234c0203f688bbbdf30b86d77f4747193ae165430dcee3	6	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009073"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""kind"":""atomic"",""terms"":[""http://purl.obolibrary.org/obo/PATO_0002228""]},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88a272a6fd232354e14d924e61e2353f	FAC_88a272a6fd232354e14d924e61e2353f	88a272a6fd232354e14d924e61e2353fcc5ea85514025cdb20db1b2804c3886e	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009025"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000921"",""kind"":""numeric"",""lower_inclusive"":""1"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""14""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88a32ca62d50c2eaa38bfc108bb63b27	FAC_88a32ca62d50c2eaa38bfc108bb63b27	88a32ca62d50c2eaa38bfc108bb63b27c09f13b1cb10b6b8cd1d21001125b4b2	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009053"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000921"",""kind"":""numeric"",""lower_inclusive"":""1.5"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""1.5""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88a5efd59cd547d3afa88386a77188f2	FAC_88a5efd59cd547d3afa88386a77188f2	88a5efd59cd547d3afa88386a77188f22743221f412bf0c3ca5a7d66f5fc0b0e	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0004542"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000921"",""kind"":""numeric"",""lower_inclusive"":""2"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""5""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88a7579013bef3e8247e6c11ad0a9081	FAC_88a7579013bef3e8247e6c11ad0a9081	88a7579013bef3e8247e6c11ad0a9081957deb1a88b96446da7f6564892020ca	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009041"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""kind"":""atomic"",""terms"":[""http://purl.obolibrary.org/obo/PATO_0000453""]},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88aea70d9b45b96c39779cf4f7cacd1e	FAC_88aea70d9b45b96c39779cf4f7cacd1e	88aea70d9b45b96c39779cf4f7cacd1e38e52763af428b78502ef0f94660759c	52	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0020049"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""kind"":""atomic"",""terms"":[""http://purl.obolibrary.org/obo/PATO_0001982""]},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88b50bb0f425a791d871c9ceecada87b	FAC_88b50bb0f425a791d871c9ceecada87b	88b50bb0f425a791d871c9ceecada87b9332259baa1158fc1d6525c7d8a0abd9	2	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009074"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""2.2"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""3.3""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88b76698f8fea4188eae75c09c59bd2f	FAC_88b76698f8fea4188eae75c09c59bd2f	88b76698f8fea4188eae75c09c59bd2fd6ab37d800c5ef3164cc94ebdedda908	3	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009049"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":null,""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""60""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88b7888a08b467a27dcd79cc7a8759db	FAC_88b7888a08b467a27dcd79cc7a8759db	88b7888a08b467a27dcd79cc7a8759dbf1b7e69f9e39de486df337095af06d2f	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009049"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""3"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""22""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88bb817556f3dc99b157d174787f6bb5	FAC_88bb817556f3dc99b157d174787f6bb5	88bb817556f3dc99b157d174787f6bb52042c809e42ca1236abe9510767d7394	2	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0020039"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000119"",""kind"":""numeric"",""lower_inclusive"":""3"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""4""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88bbebb3e2c0a1eb9509dcd52066f1f2	FAC_88bbebb3e2c0a1eb9509dcd52066f1f2	88bbebb3e2c0a1eb9509dcd52066f1f235d63feb2489e61f0b4692845990f06b	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009059"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""13"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""38""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88bfc55695c2a44c8fe2e1fdd23113fb	FAC_88bfc55695c2a44c8fe2e1fdd23113fb	88bfc55695c2a44c8fe2e1fdd23113fb2779851bfd0678189c270c40c35f4686	31	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009072"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""1.5"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""2""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88c5b5770fb38db159ee1f1df3b62116	FAC_88c5b5770fb38db159ee1f1df3b62116	88c5b5770fb38db159ee1f1df3b6211674f466c1c24140bbd9847c4de06ab0cd	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009053"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""1.8"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""2.8""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88c5c39404b44bed30797673e0ceaa66	FAC_88c5c39404b44bed30797673e0ceaa66	88c5c39404b44bed30797673e0ceaa667cc6bc2dd4fd6ca581bd7c6e12264791	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009032"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""3.5"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""5.3""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88c5edda04047743a9ad969a5fca15c6	FAC_88c5edda04047743a9ad969a5fca15c6	88c5edda04047743a9ad969a5fca15c6eb3c55fa8f6fe763090639ab45ba4796	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009029"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000921"",""kind"":""numeric"",""lower_inclusive"":""0.2"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""1""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88c6d87227c9b6f1e45e820538832de9	FAC_88c6d87227c9b6f1e45e820538832de9	88c6d87227c9b6f1e45e820538832de93a01d33ec493b653eb1f9900a140f872	4	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009074"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""18"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""18""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88ca76fabf632e30ff3fdd48aa60735b	FAC_88ca76fabf632e30ff3fdd48aa60735b	88ca76fabf632e30ff3fdd48aa60735b043cf410550fe343f0837a525fe95114	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0030108"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""1.3"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""2.3""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88d1aeea12d9c32907cb7dde15d5e612	FAC_88d1aeea12d9c32907cb7dde15d5e612	88d1aeea12d9c32907cb7dde15d5e61247cc08a33250bc1bd3f65e4164771ba9	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0020038"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""1"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""8""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88d4d98db31e0da092cad4dde2ecf0e8	FAC_88d4d98db31e0da092cad4dde2ecf0e8	88d4d98db31e0da092cad4dde2ecf0e810c4d0101d53f750fc2f98a9d86ab77e	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009025"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":""45"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""72""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88d7ae774b603f5fc0ca600841cd7da5	FAC_88d7ae774b603f5fc0ca600841cd7da5	88d7ae774b603f5fc0ca600841cd7da5a54fc995f5e87458c9bdbee88ecd4cd2	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009001"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0001334"",""kind"":""numeric"",""lower_inclusive"":""4.5"",""unit"":""http://purl.obolibrary.org/obo/UO_0000015"",""upper_inclusive"":""10""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88d7e178ab9d939157d7a2a407dd9d98	FAC_88d7e178ab9d939157d7a2a407dd9d98	88d7e178ab9d939157d7a2a407dd9d985b7cf028d768bc77f7768ca6e1506d54	2	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009066"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000122"",""kind"":""numeric"",""lower_inclusive"":null,""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""0.75""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88db25f8379c3b9b26d1e5600415bbad	FAC_88db25f8379c3b9b26d1e5600415bbad	88db25f8379c3b9b26d1e5600415bbadff7878f6cfcf22daad2a1d44b7140cf3	13	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0009010"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0000915"",""kind"":""numeric"",""lower_inclusive"":""4"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""4""},""season_restrictions"":[],""signature_version"":1}"
https://w3id.org/flopo/annotation-class/FAC_88df6bb8f784f2b168d4a8bfe963a571	FAC_88df6bb8f784f2b168d4a8bfe963a571	88df6bb8f784f2b168d4a8bfe963a57184e6c5d73147869e90487133af5745d1	1	"{""bearer"":""http://purl.obolibrary.org/obo/PO_0006342"",""negated"":false,""phenotype_root"":""http://semanticscience.org/resource/SIO_010056"",""quality"":{""attribute"":""http://purl.obolibrary.org/obo/PATO_0001334"",""kind"":""numeric"",""lower_inclusive"":""8"",""unit"":""http://purl.obolibrary.org/obo/UO_0000016"",""upper_inclusive"":""8""},""season_restrictions"":[],""signature_version"":1}"
