old_flopo_id	old_label	obsolete_label	old_signature	replacement_flopo_id	replacement_label	replacement_signature	replacement_id_status	term_replaced_by	current_quality_label	current_quality_definition	replacement_quality_label	replacement_quality_definition	old_class_action	replacement_class_action	evidence	recommendation	curator_decision	curator_notes
FLOPO_0001996	hypanthium pubescent	obsolete hypanthium pubescent	EQ|PO_0009065|PATO_0000455	FLOPO_0980515	hypanthium pubescent	EQ|PO_0009065|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980515	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0002008	ovary wall pubescent	obsolete ovary wall pubescent	EQ|PO_0005022|PATO_0000455	FLOPO_0980460	ovary wall pubescent	EQ|PO_0005022|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980460	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0002041	vascular bundle pubescent	obsolete vascular bundle pubescent	EQ|PO_0005020|PATO_0000455	FLOPO_0980459	vascular bundle pubescent	EQ|PO_0005020|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980459	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0002053	stamen pubescent	obsolete stamen pubescent	EQ|PO_0009029|PATO_0000455	FLOPO_0980490	stamen pubescent	EQ|PO_0009029|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980490	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0002138	filament pubescent	obsolete filament pubescent	EQ|PO_0009067|PATO_0000455	FLOPO_0980517	filament pubescent	EQ|PO_0009067|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980517	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0002142	spore capsule annulus pubescent	obsolete spore capsule annulus pubescent	EQ|PO_0025093|PATO_0000455	FLOPO_0980559	spore capsule annulus pubescent	EQ|PO_0025093|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980559	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0002277	petal pubescent	obsolete petal pubescent	EQ|PO_0009032|PATO_0000455	FLOPO_0980493	petal pubescent	EQ|PO_0009032|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980493	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0002366	bud pubescent	obsolete bud pubescent	EQ|PO_0000055|PATO_0000455	FLOPO_0980441	bud pubescent	EQ|PO_0000055|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980441	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0002426	leaf lamina pubescent	obsolete leaf lamina pubescent	EQ|PO_0020039|PATO_0000455	FLOPO_0980536	leaf lamina pubescent	EQ|PO_0020039|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980536	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0002430	trichome pubescent	obsolete trichome pubescent	EQ|PO_0000282|PATO_0000455	FLOPO_0980444	trichome pubescent	EQ|PO_0000282|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980444	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0002481	prickle pubescent	obsolete prickle pubescent	EQ|PO_0025169|PATO_0000455	FLOPO_0980562	prickle pubescent	EQ|PO_0025169|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980562	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0002520	xylem vessel member pubescent	obsolete xylem vessel member pubescent	EQ|PO_0002003|PATO_0000455	FLOPO_0980445	xylem vessel member pubescent	EQ|PO_0002003|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980445	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0002620	spikelet pubescent	obsolete spikelet pubescent	EQ|PO_0009051|PATO_0000455	FLOPO_0980504	spikelet pubescent	EQ|PO_0009051|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980504	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0002742	portion of secretory tissue pubescent	obsolete portion of secretory tissue pubescent	EQ|PO_0005656|PATO_0000455	FLOPO_0980464	portion of secretory tissue pubescent	EQ|PO_0005656|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980464	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0002787	persistent sepal pubescent	obsolete persistent sepal pubescent	EQ|PO_0025245|PATO_0000455	FLOPO_0980567	persistent sepal pubescent	EQ|PO_0025245|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980567	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0002869	growth ring pubescent	obsolete growth ring pubescent	EQ|PO_0004514|PATO_0000455	FLOPO_0980449	growth ring pubescent	EQ|PO_0004514|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980449	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0003022	leaf tendril pubescent	obsolete leaf tendril pubescent	EQ|PO_0025361|PATO_0000455	FLOPO_0980577	leaf tendril pubescent	EQ|PO_0025361|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980577	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0003057	tassel sessile spikelet pubescent	obsolete tassel sessile spikelet pubescent	EQ|PO_0006311|PATO_0000455	FLOPO_0980475	tassel sessile spikelet pubescent	EQ|PO_0006311|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980475	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0003126	apical hook pubescent	obsolete apical hook pubescent	EQ|PO_0000012|PATO_0000455	FLOPO_0980433	apical hook pubescent	EQ|PO_0000012|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980433	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0003273	glume pubescent	obsolete glume pubescent	EQ|PO_0009039|PATO_0000455	FLOPO_0980499	glume pubescent	EQ|PO_0009039|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980499	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0003470	exocarp pubescent	obsolete exocarp pubescent	EQ|PO_0009085|PATO_0000455	FLOPO_0980525	exocarp pubescent	EQ|PO_0009085|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980525	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0003479	ovule primordium pubescent	obsolete ovule primordium pubescent	EQ|PO_0000018|PATO_0000455	FLOPO_0980434	ovule primordium pubescent	EQ|PO_0000018|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980434	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0003679	tubercle pubescent	obsolete tubercle pubescent	EQ|PO_0025352|PATO_0000455	FLOPO_0980575	tubercle pubescent	EQ|PO_0025352|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980575	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0003713	pith pubescent	obsolete pith pubescent	EQ|PO_0006109|PATO_0000455	FLOPO_0980474	pith pubescent	EQ|PO_0006109|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980474	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0003806	banner petal pubescent	obsolete banner petal pubescent	EQ|PO_0025324|PATO_0000455	FLOPO_0980571	banner petal pubescent	EQ|PO_0025324|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980571	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0003883	sheath cell pubescent	obsolete sheath cell pubescent	EQ|PO_0004531|PATO_0000455	FLOPO_0980451	sheath cell pubescent	EQ|PO_0004531|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980451	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0004009	perianth pubescent	obsolete perianth pubescent	EQ|PO_0009058|PATO_0000455	FLOPO_0980508	perianth pubescent	EQ|PO_0009058|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980508	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0004315	staminode pubescent	obsolete staminode pubescent	EQ|PO_0009077|PATO_0000455	FLOPO_0980522	staminode pubescent	EQ|PO_0009077|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980522	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0004336	lemma pubescent	obsolete lemma pubescent	EQ|PO_0009037|PATO_0000455	FLOPO_0980497	lemma pubescent	EQ|PO_0009037|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980497	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0004341	keel pubescent	obsolete keel pubescent	EQ|PO_0025327|PATO_0000455	FLOPO_0980572	keel pubescent	EQ|PO_0025327|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980572	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0004397	axil pubescent	obsolete axil pubescent	EQ|PO_0025224|PATO_0000455	FLOPO_0980565	axil pubescent	EQ|PO_0025224|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980565	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0004437	leaf midvein pubescent	obsolete leaf midvein pubescent	EQ|PO_0020139|PATO_0000455	FLOPO_0980551	leaf midvein pubescent	EQ|PO_0020139|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980551	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0004594	leaf vascular system pubescent	obsolete leaf vascular system pubescent	EQ|PO_0000036|PATO_0000455	FLOPO_0980437	leaf vascular system pubescent	EQ|PO_0000036|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980437	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0004699	tertiary leaf vein pubescent	obsolete tertiary leaf vein pubescent	EQ|PO_0008021|PATO_0000455	FLOPO_0980479	tertiary leaf vein pubescent	EQ|PO_0008021|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980479	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
